Top pages,Clicks,Impressions,CTR,Position
https://tabiji.ai/compare/nha-trang-vs-phu-quoc/,0,160,0%,10.39
https://tabiji.ai/compare/albuquerque-vs-santa-fe/,0,157,0%,10.44
https://tabiji.ai/compare/japan-vs-vietnam/,0,156,0%,8.33
https://tabiji.ai/compare/brussels-vs-amsterdam/,0,155,0%,12.18
https://tabiji.ai/compare/maldives-vs-phuket/,0,154,0%,7.12
https://tabiji.ai/compare/dubai-vs-maldives/,0,154,0%,10.86
https://tabiji.ai/compare/bangkok-vs-ho-chi-minh/,0,154,0%,11.55
https://tabiji.ai/compare/palau-vs-micronesia/,0,154,0%,15.97
https://tabiji.ai/compare/bali-vs-phuket/,0,153,0%,8.7
https://tabiji.ai/compare/switzerland-vs-austria/,0,152,0%,9.05
https://tabiji.ai/compare/thailand-vs-cambodia/,0,152,0%,9.18
https://tabiji.ai/compare/kobe-vs-osaka/,0,152,0%,9.8
https://tabiji.ai/compare/langkawi-vs-penang/,0,152,0%,12.57
https://tabiji.ai/compare/vietnam-vs-cambodia/,0,151,0%,23.6
https://tabiji.ai/compare/palawan-vs-cebu/,0,150,0%,13.14
https://tabiji.ai/compare/bangkok-vs-singapore/,0,149,0%,12.38
https://tabiji.ai/compare/brussels-vs-paris/,0,148,0%,7.49
https://tabiji.ai/compare/thailand-vs-maldives/,0,146,0%,15.99
https://tabiji.ai/compare/sri-lanka-vs-bali/,0,145,0%,14.98
https://tabiji.ai/compare/antigua-vs-barbados/,0,145,0%,25.03
https://tabiji.ai/compare/jamaica-vs-barbados/,0,144,0%,24.31
https://tabiji.ai/compare/frankfurt-vs-munich/,0,143,0%,9.42
https://tabiji.ai/compare/hangzhou-vs-shanghai/,0,141,0%,7.72
https://tabiji.ai/compare/sicily-vs-sardinia/,0,141,0%,9.06
https://tabiji.ai/compare/bahrain-vs-dubai/,0,140,0%,7.84
https://tabiji.ai/compare/kansas-city-vs-st-louis/,0,140,0%,12.85
https://tabiji.ai/compare/cuba-vs-mexico/,0,139,0%,9.92
https://tabiji.ai/compare/tofino-vs-ucluelet/,0,136,0%,13.01
https://tabiji.ai/compare/latvia-vs-lithuania/,0,135,0%,8.62
https://tabiji.ai/compare/poznan-vs-warsaw/,0,132,0%,5.71
https://tabiji.ai/compare/slovenia-vs-croatia/,0,132,0%,8.61
https://tabiji.ai/compare/macau-vs-hong-kong/,0,132,0%,8.7
https://tabiji.ai/compare/rarotonga-vs-aitutaki/,0,130,0%,9.68
https://tabiji.ai/compare/maldives-vs-mauritius/,0,129,0%,22.13
https://tabiji.ai/compare/florianopolis-vs-rio-de-janeiro/,0,128,0%,7.56
https://tabiji.ai/compare/oslo-vs-copenhagen/,0,127,0%,8.13
https://tabiji.ai/compare/florence-vs-naples/,0,127,0%,9.6
https://tabiji.ai/compare/japan-vs-nepal/,0,125,0%,7.04
https://tabiji.ai/compare/taichung-vs-tainan/,0,125,0%,7.39
https://tabiji.ai/compare/moorea-vs-bora-bora/,0,125,0%,12.66
https://tabiji.ai/compare/recife-vs-fortaleza/,0,123,0%,5.98
https://tabiji.ai/compare/djerba-vs-hammamet/,0,123,0%,6.84
https://tabiji.ai/compare/tokyo-vs-london/,0,123,0%,7.87
https://tabiji.ai/compare/yokohama-vs-tokyo/,0,121,0%,7.98
https://tabiji.ai/compare/lakshadweep-vs-maldives/,0,121,0%,13.02
https://tabiji.ai/compare/annecy-vs-chamonix/,0,120,0%,6.48
https://tabiji.ai/compare/pyongyang-vs-seoul/,0,120,0%,10.68
https://tabiji.ai/compare/casablanca-vs-marrakech/,0,120,0%,28.48
https://tabiji.ai/compare/cancun-vs-tulum/,0,119,0%,7.49
https://tabiji.ai/compare/nagoya-vs-tokyo/,0,119,0%,9.69
https://tabiji.ai/compare/cape-verde-vs-canary-islands/,0,118,0%,9.73
https://tabiji.ai/compare/kathmandu-vs-pokhara/,0,117,0%,8.36
https://tabiji.ai/compare/netherlands-vs-belgium/,0,117,0%,11.62
https://tabiji.ai/compare/ubud-vs-canggu/,0,117,0%,25.36
https://tabiji.ai/compare/ghana-vs-south-africa/,0,116,0%,8.55
https://tabiji.ai/compare/zanzibar-vs-seychelles/,0,115,0%,14.31
https://tabiji.ai/compare/stuttgart-vs-munich/,0,114,0%,7.65
https://tabiji.ai/compare/muscat-vs-salalah/,0,113,0%,8.12
https://tabiji.ai/compare/taipei-vs-kaohsiung/,0,113,0%,8.37
https://tabiji.ai/compare/namibia-vs-south-africa/,0,113,0%,12.82
https://tabiji.ai/compare/tokyo-vs-beijing/,0,112,0%,8.71
https://tabiji.ai/compare/hiroshima-vs-nagasaki/,0,112,0%,8.79
https://tabiji.ai/compare/lyon-vs-marseille/,0,111,0%,7.3
https://tabiji.ai/compare/asia/,0,110,0%,6.71
https://tabiji.ai/compare/haiti-vs-dominican-republic/,0,109,0%,5.91
https://tabiji.ai/compare/iceland-vs-alaska/,0,109,0%,6.99
https://tabiji.ai/compare/maldives-vs-tahiti/,0,109,0%,11
https://tabiji.ai/compare/prague-vs-budapest/,0,108,0%,9.19
https://tabiji.ai/compare/christchurch-vs-queenstown/,0,108,0%,12.29
https://tabiji.ai/compare/kobe-vs-kyoto/,0,107,0%,8.64
https://tabiji.ai/compare/ella-vs-kandy/,0,107,0%,9.05
https://tabiji.ai/compare/scottish-highlands-vs-norwegian-fjords/,0,107,0%,14.15
https://tabiji.ai/compare/singapore-vs-penang/,0,106,0%,8.72
https://tabiji.ai/compare/jaipur-vs-delhi/,0,104,0%,8.26
https://tabiji.ai/compare/nagasaki-vs-fukuoka/,0,104,0%,9.17
https://tabiji.ai/compare/colombo-vs-mumbai/,0,103,0%,8.27
https://tabiji.ai/compare/oman-vs-uae/,0,103,0%,11.19
https://tabiji.ai/compare/tibet-vs-bhutan/,0,103,0%,14.96
https://tabiji.ai/compare/kefalonia-vs-mykonos/,0,102,0%,3.72
https://tabiji.ai/compare/seychelles-vs-fiji/,0,101,0%,6.52
https://tabiji.ai/compare/tokyo-vs-rome/,0,101,0%,7.08
https://tabiji.ai/compare/catania-vs-palermo/,0,101,0%,8.77
https://tabiji.ai/compare/hwange-vs-chobe/,0,101,0%,9.92
https://tabiji.ai/compare/lagos-vs-abuja/,0,101,0%,10.65
https://tabiji.ai/compare/france-vs-iceland/,0,100,0%,8.14
https://tabiji.ai/compare/kefalonia-vs-zakynthos/,0,100,0%,8.86
https://tabiji.ai/compare/houston-vs-san-antonio/,0,100,0%,9.03
https://tabiji.ai/compare/austin-vs-nashville/,0,99,0%,9.04
https://tabiji.ai/compare/bali-vs-thailand/,0,99,0%,16.4
https://tabiji.ai/compare/new-zealand-vs-australia/,0,99,0%,38.79
https://tabiji.ai/compare/bucharest-vs-sofia/,0,98,0%,8.96
https://tabiji.ai/compare/moscow-vs-st-petersburg/,0,97,0%,8.28
https://tabiji.ai/compare/andaman-islands-vs-lakshadweep/,0,96,0%,21
https://tabiji.ai/compare/bolivia-vs-colombia/,0,95,0%,6.54
https://tabiji.ai/compare/wellington-vs-queenstown/,0,95,0%,9.69
https://tabiji.ai/compare/kovalam-vs-varkala/,0,95,0%,11.63
https://tabiji.ai/compare/marseille-vs-monaco/,0,94,0%,6.36
https://tabiji.ai/compare/cinque-terre-vs-portofino/,0,94,0%,7.65
https://tabiji.ai/compare/manali-vs-leh/,0,94,0%,7.68
https://tabiji.ai/compare/sardinia-vs-corsica/,0,94,0%,10.35
https://tabiji.ai/compare/bermuda-vs-st-barts/,0,93,0%,6.16
https://tabiji.ai/compare/sayulita-vs-puerto-vallarta/,0,93,0%,7.51
https://tabiji.ai/compare/ishigaki-vs-miyako/,0,93,0%,8.39
https://tabiji.ai/compare/guatemala-vs-united-states/,0,93,0%,11.05
https://tabiji.ai/compare/bora-bora-vs-maldives/,0,93,0%,29.61
https://tabiji.ai/compare/ho-chi-minh-vs-phnom-penh/,0,92,0%,8
https://tabiji.ai/compare/nha-trang-vs-da-nang/,0,92,0%,8.54
https://tabiji.ai/compare/antigua-vs-lake-atitlan/,0,92,0%,8.78
https://tabiji.ai/compare/bali-vs-seychelles/,0,92,0%,9.09
https://tabiji.ai/compare/zurich-vs-bern/,0,92,0%,10.72
https://tabiji.ai/compare/cadiz-vs-malaga/,0,91,0%,7.02
https://tabiji.ai/compare/singapore-vs-bangkok/,0,91,0%,8.75
https://tabiji.ai/compare/bonaire-vs-aruba/,0,91,0%,15.31
https://tabiji.ai/compare/cuba-vs-jamaica/,0,90,0%,10.63
https://tabiji.ai/compare/chile-vs-uruguay/,0,89,0%,5.82
https://tabiji.ai/compare/chengdu-vs-xi-an/,0,89,0%,7.39
https://tabiji.ai/compare/zurich-vs-munich/,0,89,0%,7.71
https://tabiji.ai/compare/bali-vs-boracay/,0,89,0%,8.13
https://tabiji.ai/compare/okavango-vs-serengeti/,0,89,0%,8.24
https://tabiji.ai/compare/dubai-vs-doha/,0,89,0%,16.64
https://tabiji.ai/compare/japan-vs-mexico/,0,88,0%,7.66
https://tabiji.ai/compare/great-barrier-reef-vs-ningaloo-reef/,0,88,0%,8.62
https://tabiji.ai/compare/courchevel-vs-zermatt/,0,88,0%,8.68
https://tabiji.ai/compare/tokyo-vs-kyoto/,0,88,0%,26.26
https://tabiji.ai/compare/etosha-vs-chobe/,0,87,0%,6.15
https://tabiji.ai/compare/buenos-aires-vs-montevideo/,0,87,0%,8.6
https://tabiji.ai/compare/honduras-vs-mexico/,0,87,0%,8.8
https://tabiji.ai/compare/thar-desert-vs-sahara/,0,86,0%,8.35
https://tabiji.ai/compare/japan-vs-taiwan/,0,86,0%,10.31
https://tabiji.ai/compare/south-island-vs-north-island/,0,86,0%,47.07
https://tabiji.ai/compare/glacier-national-park-vs-banff/,0,85,0%,8.61
https://tabiji.ai/compare/martinique-vs-guadeloupe/,0,85,0%,12.48
https://tabiji.ai/compare/tampa-vs-miami/,0,84,0%,7.49
https://tabiji.ai/compare/seoul-vs-taipei/,0,84,0%,7.85
https://tabiji.ai/compare/osaka-vs-seoul/,0,84,0%,8.67
https://tabiji.ai/compare/riyadh-vs-jeddah/,0,83,0%,7.84
https://tabiji.ai/compare/costa-brava-vs-costa-del-sol/,0,83,0%,10.7
https://tabiji.ai/compare/san-diego-vs-tijuana/,0,82,0%,8.77
https://tabiji.ai/compare/islamabad-vs-lahore/,0,81,0%,7.49
https://tabiji.ai/compare/costa-rica-vs-dominican-republic/,0,81,0%,8.78
https://tabiji.ai/compare/san-diego-vs-los-angeles/,0,81,0%,10.81
https://tabiji.ai/compare/dubai-vs-singapore/,0,81,0%,15.3
https://tabiji.ai/compare/namibia-vs-botswana/,0,81,0%,17.58
https://tabiji.ai/compare/taipei-vs-tainan/,0,80,0%,5.55
https://tabiji.ai/compare/alps-vs-andes/,0,80,0%,5.92
https://tabiji.ai/compare/mexico-vs-thailand/,0,80,0%,8.41
https://tabiji.ai/compare/victoria-vs-vancouver/,0,80,0%,11.3
https://tabiji.ai/compare/colombo-vs-kandy/,0,80,0%,13.82
https://tabiji.ai/compare/nuremberg-vs-munich/,0,79,0%,7.48
https://tabiji.ai/compare/sacramento-vs-san-francisco/,0,79,0%,7.53
https://tabiji.ai/compare/ottawa-vs-toronto/,0,79,0%,8.15
https://tabiji.ai/compare/siem-reap-vs-phnom-penh/,0,79,0%,11.24
https://tabiji.ai/compare/bali-vs-maldives/,0,79,0%,14.01
https://tabiji.ai/compare/vietnam-vs-thailand/,0,78,0%,13.4
https://tabiji.ai/compare/lithuania-vs-poland/,0,77,0%,8.45
https://tabiji.ai/compare/dharamsala-vs-manali/,0,77,0%,8.58
https://tabiji.ai/compare/colombo-vs-galle/,0,77,0%,10.86
https://tabiji.ai/compare/gozo-vs-malta/,0,77,0%,17.47
https://tabiji.ai/compare/suzhou-vs-hangzhou/,0,76,0%,8.42
https://tabiji.ai/compare/colombia-vs-ecuador/,0,76,0%,9.78
https://tabiji.ai/compare/pokhara-vs-chitwan/,0,75,0%,7.16
https://tabiji.ai/compare/costa-rica-vs-ecuador/,0,75,0%,9.75
https://tabiji.ai/compare/india-vs-southeast-asia/,0,75,0%,11.13
https://tabiji.ai/compare/dallas-vs-houston/,0,75,0%,11.32
https://tabiji.ai/compare/japan-vs-india/,0,75,0%,12.36
https://tabiji.ai/compare/spain-vs-turkey/,0,74,0%,5.16
https://tabiji.ai/compare/tunis-vs-marrakech/,0,74,0%,7.28
https://tabiji.ai/compare/pemba-vs-zanzibar/,0,74,0%,7.5
https://tabiji.ai/compare/great-smoky-mountains-vs-blue-ridge/,0,74,0%,8.38
https://tabiji.ai/compare/da-nang-vs-ho-chi-minh/,0,74,0%,11.57
https://tabiji.ai/compare/dubai-vs-abu-dhabi/,0,74,0%,62.65
https://tabiji.ai/compare/durban-vs-johannesburg/,0,73,0%,8.23
https://tabiji.ai/compare/istanbul-vs-cairo/,0,72,0%,7.07
https://tabiji.ai/compare/adelaide-vs-melbourne/,0,72,0%,7.58
https://tabiji.ai/compare/lyon-vs-paris/,0,72,0%,7.72
https://tabiji.ai/compare/lisbon-vs-rome/,0,72,0%,8.04
https://tabiji.ai/compare/georgia-vs-armenia/,0,72,0%,13.4
https://tabiji.ai/compare/global-mixed/,0,71,0%,4.75
https://tabiji.ai/compare/hiroshima-vs-osaka/,0,71,0%,8.01
https://tabiji.ai/compare/zanzibar-vs-cape-town/,0,71,0%,8.28
https://tabiji.ai/compare/jaipur-vs-udaipur/,0,71,0%,12.13
https://tabiji.ai/compare/chile-vs-argentina/,0,71,0%,18
https://tabiji.ai/compare/dubai-vs-bangkok/,0,70,0%,6.89
https://tabiji.ai/compare/mexico-vs-portugal/,0,70,0%,7.06
https://tabiji.ai/compare/seoul-vs-busan/,0,70,0%,8.44
https://tabiji.ai/compare/estonia-vs-norway/,0,70,0%,10.84
https://tabiji.ai/compare/banff-vs-whistler/,0,69,0%,7.39
https://tabiji.ai/compare/munich-vs-vienna/,0,69,0%,10.74
https://tabiji.ai/compare/phu-quoc-vs-koh-samui/,0,68,0%,6.56
https://tabiji.ai/compare/kochi-vs-munnar/,0,68,0%,7.88
https://tabiji.ai/compare/jakarta-vs-kuala-lumpur/,0,68,0%,9.03
https://tabiji.ai/compare/auckland-vs-sydney/,0,68,0%,9.32
https://tabiji.ai/compare/patagonia-vs-norwegian-fjords/,0,67,0%,3.7
https://tabiji.ai/compare/budapest-vs-belgrade/,0,67,0%,6.58
https://tabiji.ai/compare/lake-como-vs-french-riviera/,0,66,0%,6.21
https://tabiji.ai/compare/lanzarote-vs-tenerife/,0,66,0%,8.7
https://tabiji.ai/compare/azores-vs-canary-islands/,0,66,0%,9.15
https://tabiji.ai/compare/borneo-vs-sumatra/,0,66,0%,9.53
https://tabiji.ai/compare/kefalonia-vs-corfu/,0,66,0%,9.68
https://tabiji.ai/compare/naxos-vs-crete/,0,66,0%,12.3
https://tabiji.ai/compare/costa-rica-vs-panama/,0,65,0%,13.05
https://tabiji.ai/compare/london-vs-munich/,0,64,0%,6.58
https://tabiji.ai/compare/australia-vs-south-africa/,0,64,0%,8.83
https://tabiji.ai/compare/chicago-vs-new-york/,0,64,0%,9.36
https://tabiji.ai/compare/nusa-penida-vs-gili-islands/,0,64,0%,10.58
https://tabiji.ai/compare/dahab-vs-sharm-el-sheikh/,0,63,0%,8
https://tabiji.ai/compare/colombia-vs-mexico/,0,63,0%,8.22
https://tabiji.ai/compare/bologna-vs-florence/,0,63,0%,8.75
https://tabiji.ai/compare/diani-vs-zanzibar/,0,63,0%,9.11
https://tabiji.ai/compare/rajasthan-vs-kerala/,0,63,0%,9.65
https://tabiji.ai/compare/vientiane-vs-luang-prabang/,0,63,0%,9.79
https://tabiji.ai/compare/brisbane-vs-melbourne/,0,63,0%,10.13
https://tabiji.ai/compare/barcelona-vs-mallorca/,0,62,0%,6.71
https://tabiji.ai/compare/chile-vs-mexico/,0,62,0%,7.03
https://tabiji.ai/compare/gdansk-vs-krakow/,0,61,0%,7.98
https://tabiji.ai/compare/berlin-vs-vienna/,0,61,0%,8
https://tabiji.ai/compare/nara-vs-osaka/,0,61,0%,8.02
https://tabiji.ai/compare/kigali-vs-kampala/,0,61,0%,10.21
https://tabiji.ai/compare/philippines-vs-thailand/,0,61,0%,10.85
https://tabiji.ai/compare/new-zealand-vs-usa/,0,61,0%,38.51
https://tabiji.ai/compare/guatemala-vs-panama/,0,60,0%,7.98
https://tabiji.ai/compare/siargao-vs-bohol/,0,60,0%,8.83
https://tabiji.ai/compare/playa-del-carmen-vs-tulum/,0,60,0%,9.58
https://tabiji.ai/compare/bali-vs-philippines/,0,60,0%,9.82
https://tabiji.ai/compare/bangkok-vs-phuket/,0,60,0%,10.95
https://tabiji.ai/compare/rotorua-vs-queenstown/,0,60,0%,11.02
https://tabiji.ai/compare/basque-country-vs-catalonia/,0,59,0%,7.25
https://tabiji.ai/compare/santorini-vs-milos/,0,59,0%,9.46
https://tabiji.ai/compare/belgium-vs-italy/,0,58,0%,5.36
https://tabiji.ai/compare/maui-vs-maldives/,0,58,0%,7.12
https://tabiji.ai/compare/warsaw-vs-berlin/,0,58,0%,7.66
https://tabiji.ai/compare/cairns-vs-darwin/,0,58,0%,8.33
https://tabiji.ai/compare/rome-vs-amsterdam/,0,58,0%,8.33
https://tabiji.ai/compare/lake-como-vs-lake-garda/,0,58,0%,9.05
https://tabiji.ai/compare/istanbul-vs-athens/,0,58,0%,9.1
https://tabiji.ai/compare/costa-rica-vs-mexico/,0,58,0%,9.19
https://tabiji.ai/compare/ireland-vs-england/,0,58,0%,11.31
https://tabiji.ai/compare/wroclaw-vs-warsaw/,0,58,0%,11.45
https://tabiji.ai/compare/salvador-vs-recife/,0,57,0%,6.05
https://tabiji.ai/compare/bogota-vs-quito/,0,57,0%,6.98
https://tabiji.ai/compare/lima-vs-quito/,0,57,0%,8.04
https://tabiji.ai/compare/porto-vs-seville/,0,57,0%,8.33
https://tabiji.ai/compare/greece-vs-turkey/,0,57,0%,9.88
https://tabiji.ai/compare/morocco-vs-tunisia/,0,57,0%,11.61
https://tabiji.ai/compare/san-francisco-vs-los-angeles/,0,57,0%,11.65
https://tabiji.ai/compare/ghent-vs-bruges/,0,57,0%,19.72
https://tabiji.ai/compare/french-alps-vs-swiss-alps/,0,55,0%,5.38
https://tabiji.ai/compare/rome-vs-barcelona/,0,55,0%,6.89
https://tabiji.ai/compare/seattle-vs-toronto/,0,55,0%,9.22
https://tabiji.ai/compare/naples-vs-rome/,0,55,0%,10.33
https://tabiji.ai/compare/hiroshima-vs-kyoto/,0,54,0%,7.41
https://tabiji.ai/compare/portland-vs-seattle/,0,54,0%,8.17
https://tabiji.ai/compare/germany-vs-portugal/,0,54,0%,8.76
https://tabiji.ai/compare/rishikesh-vs-dharamsala/,0,54,0%,9.65
https://tabiji.ai/compare/lombok-vs-gili-islands/,0,54,0%,9.69
https://tabiji.ai/compare/northern-italy-vs-southern-italy/,0,54,0%,17.56
https://tabiji.ai/compare/bali-vs-krabi/,0,53,0%,7.15
https://tabiji.ai/compare/lanzarote-vs-fuerteventura/,0,53,0%,9.25
https://tabiji.ai/compare/germany-vs-austria/,0,53,0%,9.72
https://tabiji.ai/compare/hawaii-vs-samoa/,0,53,0%,10.23
https://tabiji.ai/compare/langkawi-vs-koh-samui/,0,52,0%,8.58
https://tabiji.ai/compare/ko-chang-vs-koh-samui/,0,52,0%,8.87
https://tabiji.ai/compare/japan/,0,51,0%,7.43
https://tabiji.ai/compare/kathmandu-vs-lhasa/,0,51,0%,7.53
https://tabiji.ai/compare/bath-vs-cotswolds/,0,51,0%,8.12
https://tabiji.ai/compare/amalfi-coast-vs-french-riviera/,0,51,0%,8.25
https://tabiji.ai/compare/dominican-republic-vs-mexico/,0,51,0%,8.37
https://tabiji.ai/compare/tahiti-vs-bora-bora/,0,51,0%,9.75
https://tabiji.ai/compare/jaisalmer-vs-jaipur/,0,51,0%,9.8
https://tabiji.ai/compare/vilnius-vs-tallinn/,0,51,0%,10.55
https://tabiji.ai/compare/new-caledonia-vs-new-zealand/,0,51,0%,11.88
https://tabiji.ai/compare/rwanda-vs-kenya/,0,51,0%,13.12
https://tabiji.ai/compare/maui-vs-oahu/,0,51,0%,17.59
https://tabiji.ai/compare/denmark-vs-portugal/,0,50,0%,6.64
https://tabiji.ai/compare/lima-vs-bogota/,0,50,0%,7.54
https://tabiji.ai/compare/yosemite-vs-grand-canyon/,0,50,0%,7.82
https://tabiji.ai/compare/finland-vs-germany/,0,50,0%,8.7
https://tabiji.ai/compare/dubrovnik-vs-kotor/,0,50,0%,9.02
https://tabiji.ai/compare/kolkata-vs-varanasi/,0,50,0%,9.14
https://tabiji.ai/compare/kuala-lumpur-vs-penang/,0,50,0%,10.42
https://tabiji.ai/compare/sapporo-vs-kyoto/,0,49,0%,6.14
https://tabiji.ai/compare/cabo-vs-cancun/,0,49,0%,10.04
https://tabiji.ai/compare/mexico-vs-panama/,0,49,0%,11.18
https://tabiji.ai/compare/brazil-vs-colombia/,0,48,0%,7.42
https://tabiji.ai/compare/niagara-falls-vs-banff/,0,48,0%,7.44
https://tabiji.ai/compare/mui-ne-vs-nha-trang/,0,48,0%,8.04
https://tabiji.ai/compare/uzbekistan-vs-iran/,0,48,0%,9.15
https://tabiji.ai/compare/montevideo-vs-colonia/,0,48,0%,9.17
https://tabiji.ai/compare/perth-vs-sydney/,0,48,0%,9.25
https://tabiji.ai/compare/monaco-vs-st-tropez/,0,47,0%,6.55
https://tabiji.ai/compare/cartagena-vs-santa-marta/,0,47,0%,7.28
https://tabiji.ai/compare/bern-vs-zurich/,0,47,0%,9.34
https://tabiji.ai/compare/lombok-vs-bali/,0,47,0%,29.98
https://tabiji.ai/compare/koh-tao-vs-koh-lipe/,0,46,0%,6.46
https://tabiji.ai/compare/yogyakarta-vs-solo/,0,46,0%,6.61
https://tabiji.ai/compare/corfu-vs-crete/,0,46,0%,7.43
https://tabiji.ai/compare/miyazaki-vs-kagoshima/,0,46,0%,8.83
https://tabiji.ai/compare/guilin-vs-zhangjiajie/,0,46,0%,9.35
https://tabiji.ai/compare/oslo-vs-stockholm/,0,46,0%,9.35
https://tabiji.ai/compare/hyderabad-vs-chennai/,0,46,0%,10.67
https://tabiji.ai/compare/brazil-vs-morocco/,0,46,0%,10.7
https://tabiji.ai/compare/bali-vs-palawan/,0,45,0%,5.76
https://tabiji.ai/compare/santorini-vs-capri/,0,45,0%,6.42
https://tabiji.ai/compare/tucson-vs-sedona/,0,45,0%,6.76
https://tabiji.ai/compare/da-lat-vs-hoi-an/,0,45,0%,7.53
https://tabiji.ai/compare/colombia-vs-peru/,0,45,0%,8.6
https://tabiji.ai/compare/lucerne-vs-grindelwald/,0,45,0%,8.67
https://tabiji.ai/compare/boracay-vs-palawan/,0,45,0%,8.8
https://tabiji.ai/compare/el-nido-vs-siargao/,0,45,0%,10.42
https://tabiji.ai/compare/tasmania-vs-south-island/,0,45,0%,10.42
https://tabiji.ai/compare/himalayas-vs-andes/,0,44,0%,7.82
https://tabiji.ai/compare/agra-vs-delhi/,0,44,0%,8.93
https://tabiji.ai/compare/yangon-vs-mandalay/,0,44,0%,13.09
https://tabiji.ai/compare/mexico/,0,43,0%,7.26
https://tabiji.ai/compare/lombok-vs-flores/,0,43,0%,7.28
https://tabiji.ai/compare/venice-vs-amsterdam/,0,43,0%,9.09
https://tabiji.ai/compare/mallorca-vs-menorca/,0,43,0%,9.12
https://tabiji.ai/compare/osaka-vs-kyoto/,0,43,0%,21.05
https://tabiji.ai/compare/sahara-vs-atacama/,0,42,0%,3.33
https://tabiji.ai/compare/menorca-vs-formentera/,0,42,0%,5.5
https://tabiji.ai/compare/ireland-vs-portugal/,0,42,0%,6.62
https://tabiji.ai/compare/fez-vs-chefchaouen/,0,42,0%,8.69
https://tabiji.ai/compare/bulgaria-vs-spain/,0,42,0%,9.55
https://tabiji.ai/compare/agadir-vs-essaouira/,0,42,0%,14.33
https://tabiji.ai/compare/andalusia-vs-catalonia/,0,41,0%,4.56
https://tabiji.ai/compare/mexico-city-vs-bogota/,0,41,0%,6.63
https://tabiji.ai/compare/san-diego-vs-miami/,0,41,0%,6.9
https://tabiji.ai/compare/florida-vs-georgia/,0,41,0%,7.12
https://tabiji.ai/compare/sibiu-vs-brasov/,0,41,0%,7.32
https://tabiji.ai/compare/algarve-vs-amalfi-coast/,0,41,0%,7.39
https://tabiji.ai/compare/key-west-vs-miami/,0,41,0%,7.46
https://tabiji.ai/compare/new-zealand-vs-south-africa/,0,41,0%,7.9
https://tabiji.ai/compare/seville-vs-lisbon/,0,41,0%,8.56
https://tabiji.ai/compare/sintra-vs-cascais/,0,41,0%,8.93
https://tabiji.ai/compare/argentina-vs-colombia/,0,40,0%,6.58
https://tabiji.ai/compare/philadelphia-vs-washington-dc/,0,40,0%,7.25
https://tabiji.ai/compare/ronda-vs-granada/,0,40,0%,7.47
https://tabiji.ai/compare/argentina-vs-mexico/,0,40,0%,7.85
https://tabiji.ai/compare/takayama-vs-kanazawa/,0,40,0%,8.32
https://tabiji.ai/compare/prague-vs-krakow/,0,40,0%,8.88
https://tabiji.ai/compare/puglia-vs-sicily/,0,40,0%,8.97
https://tabiji.ai/compare/da-lat-vs-chiang-mai/,0,39,0%,6.74
https://tabiji.ai/compare/vienna-vs-budapest/,0,39,0%,7.9
https://tabiji.ai/compare/aspen-vs-vail/,0,39,0%,9.23
https://tabiji.ai/compare/amsterdam-vs-copenhagen/,0,39,0%,9.49
https://tabiji.ai/compare/vienna-vs-prague/,0,39,0%,9.56
https://tabiji.ai/compare/paris-vs-vienna/,0,39,0%,9.82
https://tabiji.ai/compare/france-vs-england/,0,39,0%,10.9
https://tabiji.ai/compare/sydney-vs-brisbane/,0,39,0%,12.62
https://tabiji.ai/compare/brazil-vs-argentina/,0,39,0%,13.72
https://tabiji.ai/compare/tanzania-vs-kenya/,0,39,0%,65.74
https://tabiji.ai/compare/raja-ampat-vs-great-barrier-reef/,0,38,0%,6.82
https://tabiji.ai/compare/tromso-vs-lofoten/,0,38,0%,7.16
https://tabiji.ai/compare/rhodes-vs-santorini/,0,38,0%,8
https://tabiji.ai/compare/zanzibar-vs-mozambique/,0,38,0%,8.74
https://tabiji.ai/compare/lake-como-vs-amalfi-coast/,0,38,0%,8.76
https://tabiji.ai/compare/budapest-vs-krakow/,0,38,0%,8.89
https://tabiji.ai/compare/jordan-vs-egypt/,0,38,0%,12.32
https://tabiji.ai/compare/norway-vs-sweden/,0,38,0%,17.21
https://tabiji.ai/compare/italy/,0,37,0%,7.81
https://tabiji.ai/compare/mexico-vs-turkey/,0,37,0%,7.95
https://tabiji.ai/compare/los-angeles-vs-las-vegas/,0,37,0%,8.24
https://tabiji.ai/compare/tokyo-vs-manila/,0,37,0%,8.62
https://tabiji.ai/compare/tokyo-vs-paris/,0,37,0%,8.65
https://tabiji.ai/compare/nice-vs-cannes/,0,37,0%,8.95
https://tabiji.ai/compare/jodhpur-vs-jaisalmer/,0,37,0%,9
https://tabiji.ai/compare/chiang-mai-vs-pattaya/,0,37,0%,9.22
https://tabiji.ai/compare/oaxaca-vs-guadalajara/,0,37,0%,9.86
https://tabiji.ai/compare/amazonas-vs-pantanal/,0,37,0%,10.24
https://tabiji.ai/compare/japan-vs-south-korea/,0,37,0%,12.76
https://tabiji.ai/compare/south-africa-vs-tanzania/,0,37,0%,31.97
https://tabiji.ai/compare/sahara-vs-gobi/,0,36,0%,3.69
https://tabiji.ai/compare/napa-valley-vs-tuscany/,0,36,0%,6.94
https://tabiji.ai/compare/san-pedro-de-atacama-vs-uyuni/,0,36,0%,7.28
https://tabiji.ai/compare/roatan-vs-cozumel/,0,36,0%,7.83
https://tabiji.ai/compare/lijiang-vs-dali/,0,36,0%,8.03
