slug,url,keyword_1,vol_1,keyword_2,vol_2,best_keyword,best_vol,total_vol
san-diego-vs-vancouver,https://tabiji.ai/compare/san-diego-vs-vancouver/,san diego vs vancouver,720,vancouver vs san diego,390,san diego vs vancouver,720,1110
argentina-vs-croatia,https://tabiji.ai/compare/argentina-vs-croatia/,argentina vs croatia,1000,croatia vs argentina,90,argentina vs croatia,1000,1090
aruba-vs-barbados,https://tabiji.ai/compare/aruba-vs-barbados/,aruba vs barbados,210,barbados vs aruba,880,barbados vs aruba,880,1090
portugal-vs-turkey,https://tabiji.ai/compare/portugal-vs-turkey/,portugal vs turkey,210,turkey vs portugal,880,turkey vs portugal,880,1090
uae-vs-uzbekistan,https://tabiji.ai/compare/uae-vs-uzbekistan/,uae vs uzbekistan,880,uzbekistan vs uae,210,uae vs uzbekistan,880,1090
england-vs-panama,https://tabiji.ai/compare/england-vs-panama/,england vs panama,70,panama vs england,1000,panama vs england,1000,1070
armenia-vs-azerbaijan,https://tabiji.ai/compare/armenia-vs-azerbaijan/,armenia vs azerbaijan,590,azerbaijan vs armenia,480,armenia vs azerbaijan,590,1070
bahamas-vs-costa-rica,https://tabiji.ai/compare/bahamas-vs-costa-rica/,bahamas vs costa rica,480,costa rica vs bahamas,590,costa rica vs bahamas,590,1070
belgium-vs-italy,https://tabiji.ai/compare/belgium-vs-italy/,belgium vs italy,590,italy vs belgium,480,belgium vs italy,590,1070
france-vs-guatemala,https://tabiji.ai/compare/france-vs-guatemala/,france vs guatemala,590,guatemala vs france,480,france vs guatemala,590,1070
france-vs-usa,https://tabiji.ai/compare/france-vs-usa/,france vs usa,480,usa vs france,590,usa vs france,590,1070
indonesia-vs-lebanon,https://tabiji.ai/compare/indonesia-vs-lebanon/,indonesia vs lebanon,1000,lebanon vs indonesia,50,indonesia vs lebanon,1000,1050
sweden-vs-united-states,https://tabiji.ai/compare/sweden-vs-united-states/,sweden vs united states,880,united states vs sweden,170,sweden vs united states,880,1050
greece-vs-slovakia,https://tabiji.ai/compare/greece-vs-slovakia/,greece vs slovakia,1000,slovakia vs greece,40,greece vs slovakia,1000,1040
france-vs-mexico,https://tabiji.ai/compare/france-vs-mexico/,france vs mexico,320,mexico vs france,720,mexico vs france,720,1040
india-vs-ireland,https://tabiji.ai/compare/india-vs-ireland/,india vs ireland,320,ireland vs india,720,ireland vs india,720,1040
colorado-vs-vancouver,https://tabiji.ai/compare/colorado-vs-vancouver/,colorado vs vancouver,720,vancouver vs colorado,320,colorado vs vancouver,720,1040
denmark-vs-lithuania,https://tabiji.ai/compare/denmark-vs-lithuania/,denmark vs lithuania,1000,lithuania vs denmark,30,denmark vs lithuania,1000,1030
canada-vs-toronto,https://tabiji.ai/compare/canada-vs-toronto/,canada vs toronto,1000,toronto vs canada,20,canada vs toronto,1000,1020
morocco-vs-uae,https://tabiji.ai/compare/morocco-vs-uae/,morocco vs uae,880,uae vs morocco,140,morocco vs uae,880,1020
nice-vs-strasbourg,https://tabiji.ai/compare/nice-vs-strasbourg/,nice vs strasbourg,140,strasbourg vs nice,880,strasbourg vs nice,880,1020
nice-vs-porto,https://tabiji.ai/compare/nice-vs-porto/,nice vs porto,0,porto vs nice,1000,porto vs nice,1000,1000
iceland-vs-scotland,https://tabiji.ai/compare/iceland-vs-scotland/,iceland vs scotland,110,scotland vs iceland,880,scotland vs iceland,880,990
scotland-vs-united-states,https://tabiji.ai/compare/scotland-vs-united-states/,scotland vs united states,110,united states vs scotland,880,united states vs scotland,880,990
armenia-vs-montenegro,https://tabiji.ai/compare/armenia-vs-montenegro/,armenia vs montenegro,260,montenegro vs armenia,720,montenegro vs armenia,720,980
aruba-vs-turks-and-caicos,https://tabiji.ai/compare/aruba-vs-turks-and-caicos/,aruba vs turks and caicos,720,turks and caicos vs aruba,260,aruba vs turks and caicos,720,980
denmark-vs-england,https://tabiji.ai/compare/denmark-vs-england/,denmark vs england,720,england vs denmark,260,denmark vs england,720,980
italy-vs-switzerland,https://tabiji.ai/compare/italy-vs-switzerland/,italy vs switzerland,260,switzerland vs italy,720,switzerland vs italy,720,980
mexico-vs-netherlands,https://tabiji.ai/compare/mexico-vs-netherlands/,mexico vs netherlands,720,netherlands vs mexico,260,mexico vs netherlands,720,980
costa-rica-vs-guatemala,https://tabiji.ai/compare/costa-rica-vs-guatemala/,costa rica vs guatemala,590,guatemala vs costa rica,390,costa rica vs guatemala,590,980
hong-kong-vs-india,https://tabiji.ai/compare/hong-kong-vs-india/,hong kong vs india,390,india vs hong kong,590,india vs hong kong,590,980
latvia-vs-portugal,https://tabiji.ai/compare/latvia-vs-portugal/,latvia vs portugal,390,portugal vs latvia,590,portugal vs latvia,590,980
malaysia-vs-singapore,https://tabiji.ai/compare/malaysia-vs-singapore/,malaysia vs singapore,590,singapore vs malaysia,390,malaysia vs singapore,590,980
netherlands-vs-usa,https://tabiji.ai/compare/netherlands-vs-usa/,netherlands vs usa,590,usa vs netherlands,390,netherlands vs usa,590,980
brazil-vs-costa-rica,https://tabiji.ai/compare/brazil-vs-costa-rica/,brazil vs costa rica,880,costa rica vs brazil,90,brazil vs costa rica,880,970
indonesia-vs-laos,https://tabiji.ai/compare/indonesia-vs-laos/,indonesia vs laos,880,laos vs indonesia,90,indonesia vs laos,880,970
india-vs-singapore,https://tabiji.ai/compare/india-vs-singapore/,india vs singapore,480,singapore vs india,480,india vs singapore,480,960
latvia-vs-turkey,https://tabiji.ai/compare/latvia-vs-turkey/,latvia vs turkey,720,turkey vs latvia,210,latvia vs turkey,720,930
poland-vs-sweden,https://tabiji.ai/compare/poland-vs-sweden/,poland vs sweden,720,sweden vs poland,210,poland vs sweden,720,930
portugal-vs-switzerland,https://tabiji.ai/compare/portugal-vs-switzerland/,portugal vs switzerland,720,switzerland vs portugal,210,portugal vs switzerland,720,930
serbia-vs-usa,https://tabiji.ai/compare/serbia-vs-usa/,serbia vs usa,210,usa vs serbia,720,usa vs serbia,720,930
austria-vs-jordan,https://tabiji.ai/compare/austria-vs-jordan/,austria vs jordan,880,jordan vs austria,40,austria vs jordan,880,920
bermuda-vs-cuba,https://tabiji.ai/compare/bermuda-vs-cuba/,bermuda vs cuba,40,cuba vs bermuda,880,cuba vs bermuda,880,920
egypt-vs-new-zealand,https://tabiji.ai/compare/egypt-vs-new-zealand/,egypt vs new zealand,40,new zealand vs egypt,880,new zealand vs egypt,880,920
ghana-vs-panama,https://tabiji.ai/compare/ghana-vs-panama/,ghana vs panama,880,panama vs ghana,30,ghana vs panama,880,910
france-vs-ireland,https://tabiji.ai/compare/france-vs-ireland/,france vs ireland,320,ireland vs france,590,ireland vs france,590,910
germany-vs-hungary,https://tabiji.ai/compare/germany-vs-hungary/,germany vs hungary,320,hungary vs germany,590,hungary vs germany,590,910
honduras-vs-usa,https://tabiji.ai/compare/honduras-vs-usa/,honduras vs usa,320,usa vs honduras,590,usa vs honduras,590,910
montenegro-vs-sweden,https://tabiji.ai/compare/montenegro-vs-sweden/,montenegro vs sweden,320,sweden vs montenegro,590,sweden vs montenegro,590,910
georgia-vs-portugal,https://tabiji.ai/compare/georgia-vs-portugal/,georgia vs portugal,590,portugal vs georgia,320,georgia vs portugal,590,910
serbia-vs-switzerland,https://tabiji.ai/compare/serbia-vs-switzerland/,serbia vs switzerland,320,switzerland vs serbia,590,switzerland vs serbia,590,910
belgium-vs-slovenia,https://tabiji.ai/compare/belgium-vs-slovenia/,belgium vs slovenia,20,slovenia vs belgium,880,slovenia vs belgium,880,900
azerbaijan-vs-hungary,https://tabiji.ai/compare/azerbaijan-vs-hungary/,azerbaijan vs hungary,720,hungary vs azerbaijan,170,azerbaijan vs hungary,720,890
croatia-vs-morocco,https://tabiji.ai/compare/croatia-vs-morocco/,croatia vs morocco,720,morocco vs croatia,170,croatia vs morocco,720,890
france-vs-sweden,https://tabiji.ai/compare/france-vs-sweden/,france vs sweden,390,sweden vs france,480,sweden vs france,480,870
israel-vs-lithuania,https://tabiji.ai/compare/israel-vs-lithuania/,israel vs lithuania,390,lithuania vs israel,480,lithuania vs israel,480,870
puerto-rico-vs-usa,https://tabiji.ai/compare/puerto-rico-vs-usa/,puerto rico vs usa,480,usa vs puerto rico,390,puerto rico vs usa,480,870
ireland-vs-usa,https://tabiji.ai/compare/ireland-vs-usa/,ireland vs usa,140,usa vs ireland,720,usa vs ireland,720,860
australia-vs-austria,https://tabiji.ai/compare/australia-vs-austria/,australia vs austria,260,austria vs australia,590,austria vs australia,590,850
cyprus-vs-greece,https://tabiji.ai/compare/cyprus-vs-greece/,cyprus vs greece,590,greece vs cyprus,260,cyprus vs greece,590,850
france-vs-south-africa,https://tabiji.ai/compare/france-vs-south-africa/,france vs south africa,590,south africa vs france,260,france vs south africa,590,850
italy-vs-south-africa,https://tabiji.ai/compare/italy-vs-south-africa/,italy vs south africa,260,south africa vs italy,590,south africa vs italy,590,850
monaco-vs-paris,https://tabiji.ai/compare/monaco-vs-paris/,monaco vs paris,260,paris vs monaco,590,paris vs monaco,590,850
albania-vs-italy,https://tabiji.ai/compare/albania-vs-italy/,albania vs italy,110,italy vs albania,720,italy vs albania,720,830
israel-vs-slovakia,https://tabiji.ai/compare/israel-vs-slovakia/,israel vs slovakia,720,slovakia vs israel,90,israel vs slovakia,720,810
bora-bora-vs-fiji,https://tabiji.ai/compare/bora-bora-vs-fiji/,bora bora vs fiji,210,fiji vs bora bora,590,fiji vs bora bora,590,800
hong-kong-vs-qatar,https://tabiji.ai/compare/hong-kong-vs-qatar/,hong kong vs qatar,320,qatar vs hong kong,480,qatar vs hong kong,480,800
bahrain-vs-china,https://tabiji.ai/compare/bahrain-vs-china/,bahrain vs china,70,china vs bahrain,720,china vs bahrain,720,790
albania-vs-poland,https://tabiji.ai/compare/albania-vs-poland/,albania vs poland,390,poland vs albania,390,albania vs poland,390,780
cyprus-vs-estonia,https://tabiji.ai/compare/cyprus-vs-estonia/,cyprus vs estonia,390,estonia vs cyprus,390,cyprus vs estonia,390,780
ghana-vs-uruguay,https://tabiji.ai/compare/ghana-vs-uruguay/,ghana vs uruguay,390,uruguay vs ghana,390,ghana vs uruguay,390,780
canada-vs-latvia,https://tabiji.ai/compare/canada-vs-latvia/,canada vs latvia,390,latvia vs canada,390,canada vs latvia,390,780
serbia-vs-slovenia,https://tabiji.ai/compare/serbia-vs-slovenia/,serbia vs slovenia,390,slovenia vs serbia,390,serbia vs slovenia,390,780
canada-vs-uruguay,https://tabiji.ai/compare/canada-vs-uruguay/,canada vs uruguay,390,uruguay vs canada,390,canada vs uruguay,390,780
cancun-vs-riviera-maya,https://tabiji.ai/compare/cancun-vs-riviera-maya/,cancun vs riviera maya,170,riviera maya vs cancun,590,riviera maya vs cancun,590,760
fiji-vs-new-zealand,https://tabiji.ai/compare/fiji-vs-new-zealand/,fiji vs new zealand,170,new zealand vs fiji,590,new zealand vs fiji,590,760
azerbaijan-vs-estonia,https://tabiji.ai/compare/azerbaijan-vs-estonia/,azerbaijan vs estonia,720,estonia vs azerbaijan,30,azerbaijan vs estonia,720,750
kenya-vs-seychelles,https://tabiji.ai/compare/kenya-vs-seychelles/,kenya vs seychelles,720,seychelles vs kenya,30,kenya vs seychelles,720,750
czech-republic-vs-turkey,https://tabiji.ai/compare/czech-republic-vs-turkey/,czech republic vs turkey,20,turkey vs czech republic,720,turkey vs czech republic,720,740
england-vs-slovakia,https://tabiji.ai/compare/england-vs-slovakia/,england vs slovakia,720,slovakia vs england,20,england vs slovakia,720,740
cabo-vs-los-cabos,https://tabiji.ai/compare/cabo-vs-los-cabos/,cabo vs los cabos,260,los cabos vs cabo,480,los cabos vs cabo,480,740
new-zealand-vs-samoa,https://tabiji.ai/compare/new-zealand-vs-samoa/,new zealand vs samoa,260,samoa vs new zealand,480,samoa vs new zealand,480,740
argentina-vs-poland,https://tabiji.ai/compare/argentina-vs-poland/,argentina vs poland,260,poland vs argentina,480,poland vs argentina,480,740
luxembourg-vs-switzerland,https://tabiji.ai/compare/luxembourg-vs-switzerland/,luxembourg vs switzerland,140,switzerland vs luxembourg,590,switzerland vs luxembourg,590,730
nicaragua-vs-usa,https://tabiji.ai/compare/nicaragua-vs-usa/,nicaragua vs usa,590,usa vs nicaragua,140,nicaragua vs usa,590,730
south-africa-vs-sri-lanka,https://tabiji.ai/compare/south-africa-vs-sri-lanka/,south africa vs sri lanka,140,sri lanka vs south africa,590,sri lanka vs south africa,590,730
colombia-vs-guatemala,https://tabiji.ai/compare/colombia-vs-guatemala/,colombia vs guatemala,390,guatemala vs colombia,320,colombia vs guatemala,390,710
kauai-vs-oahu,https://tabiji.ai/compare/kauai-vs-oahu/,kauai vs oahu,390,oahu vs kauai,320,kauai vs oahu,390,710
nepal-vs-vietnam,https://tabiji.ai/compare/nepal-vs-vietnam/,nepal vs vietnam,320,vietnam vs nepal,390,vietnam vs nepal,390,710
new-zealand-vs-scotland,https://tabiji.ai/compare/new-zealand-vs-scotland/,new zealand vs scotland,110,scotland vs new zealand,590,scotland vs new zealand,590,700
big-island-vs-kauai,https://tabiji.ai/compare/big-island-vs-kauai/,big island vs kauai,210,kauai vs big island,480,kauai vs big island,480,690
big-island-vs-oahu,https://tabiji.ai/compare/big-island-vs-oahu/,big island vs oahu,210,oahu vs big island,480,oahu vs big island,480,690
france-vs-new-zealand,https://tabiji.ai/compare/france-vs-new-zealand/,france vs new zealand,210,new zealand vs france,480,new zealand vs france,480,690
lebanon-vs-new-zealand,https://tabiji.ai/compare/lebanon-vs-new-zealand/,lebanon vs new zealand,210,new zealand vs lebanon,480,new zealand vs lebanon,480,690
nepal-vs-uzbekistan,https://tabiji.ai/compare/nepal-vs-uzbekistan/,nepal vs uzbekistan,480,uzbekistan vs nepal,210,nepal vs uzbekistan,480,690
canada-vs-oman,https://tabiji.ai/compare/canada-vs-oman/,canada vs oman,210,oman vs canada,480,oman vs canada,480,690
france-vs-switzerland,https://tabiji.ai/compare/france-vs-switzerland/,france vs switzerland,590,switzerland vs france,90,france vs switzerland,590,680
canada-vs-costa-rica,https://tabiji.ai/compare/canada-vs-costa-rica/,canada vs costa rica,590,costa rica vs canada,70,canada vs costa rica,590,660
belgium-vs-brazil,https://tabiji.ai/compare/belgium-vs-brazil/,belgium vs brazil,170,brazil vs belgium,480,brazil vs belgium,480,650
kyrgyzstan-vs-qatar,https://tabiji.ai/compare/kyrgyzstan-vs-qatar/,kyrgyzstan vs qatar,480,qatar vs kyrgyzstan,170,kyrgyzstan vs qatar,480,650
panama-vs-united-states,https://tabiji.ai/compare/panama-vs-united-states/,panama vs united states,170,united states vs panama,480,united states vs panama,480,650
switzerland-vs-united-states,https://tabiji.ai/compare/switzerland-vs-united-states/,switzerland vs united states,170,united states vs switzerland,480,united states vs switzerland,480,650
croatia-vs-italy,https://tabiji.ai/compare/croatia-vs-italy/,croatia vs italy,390,italy vs croatia,260,croatia vs italy,390,650
germany-vs-switzerland,https://tabiji.ai/compare/germany-vs-switzerland/,germany vs switzerland,260,switzerland vs germany,390,switzerland vs germany,390,650
belgium-vs-poland,https://tabiji.ai/compare/belgium-vs-poland/,belgium vs poland,50,poland vs belgium,590,poland vs belgium,590,640
jordan-vs-uae,https://tabiji.ai/compare/jordan-vs-uae/,jordan vs uae,590,uae vs jordan,50,jordan vs uae,590,640
denmark-vs-spain,https://tabiji.ai/compare/denmark-vs-spain/,denmark vs spain,320,spain vs denmark,320,denmark vs spain,320,640
taipei-vs-taiwan,https://tabiji.ai/compare/taipei-vs-taiwan/,taipei vs taiwan,320,taiwan vs taipei,320,taipei vs taiwan,320,640
bolivia-vs-usa,https://tabiji.ai/compare/bolivia-vs-usa/,bolivia vs usa,40,usa vs bolivia,590,usa vs bolivia,590,630
lithuania-vs-montenegro,https://tabiji.ai/compare/lithuania-vs-montenegro/,lithuania vs montenegro,590,montenegro vs lithuania,40,lithuania vs montenegro,590,630
estonia-vs-turkey,https://tabiji.ai/compare/estonia-vs-turkey/,estonia vs turkey,590,turkey vs estonia,30,estonia vs turkey,590,620
scotland-vs-uae,https://tabiji.ai/compare/scotland-vs-uae/,scotland vs uae,30,uae vs scotland,590,uae vs scotland,590,620
estonia-vs-latvia,https://tabiji.ai/compare/estonia-vs-latvia/,estonia vs latvia,480,latvia vs estonia,140,estonia vs latvia,480,620
dominican-republic-vs-jordan,https://tabiji.ai/compare/dominican-republic-vs-jordan/,dominican republic vs jordan,20,jordan vs dominican republic,590,jordan vs dominican republic,590,610
lyon-vs-salzburg,https://tabiji.ai/compare/lyon-vs-salzburg/,lyon vs salzburg,590,salzburg vs lyon,20,lyon vs salzburg,590,610
guatemala-vs-nicaragua,https://tabiji.ai/compare/guatemala-vs-nicaragua/,guatemala vs nicaragua,390,nicaragua vs guatemala,210,guatemala vs nicaragua,390,600
brazil-vs-honduras,https://tabiji.ai/compare/brazil-vs-honduras/,brazil vs honduras,390,honduras vs brazil,210,brazil vs honduras,390,600
indonesia-vs-malaysia,https://tabiji.ai/compare/indonesia-vs-malaysia/,indonesia vs malaysia,390,malaysia vs indonesia,210,indonesia vs malaysia,390,600
ireland-vs-italy,https://tabiji.ai/compare/ireland-vs-italy/,ireland vs italy,390,italy vs ireland,210,ireland vs italy,390,600
porto-vs-riga,https://tabiji.ai/compare/porto-vs-riga/,porto vs riga,590,riga vs porto,0,porto vs riga,590,590
samoa-vs-uae,https://tabiji.ai/compare/samoa-vs-uae/,samoa vs uae,0,uae vs samoa,590,uae vs samoa,590,590
honduras-vs-norway,https://tabiji.ai/compare/honduras-vs-norway/,honduras vs norway,110,norway vs honduras,480,norway vs honduras,480,590
jamaica-vs-puerto-rico,https://tabiji.ai/compare/jamaica-vs-puerto-rico/,jamaica vs puerto rico,480,puerto rico vs jamaica,110,jamaica vs puerto rico,480,590
argentina-vs-new-zealand,https://tabiji.ai/compare/argentina-vs-new-zealand/,argentina vs new zealand,480,new zealand vs argentina,110,argentina vs new zealand,480,590
austin-vs-new-england,https://tabiji.ai/compare/austin-vs-new-england/,austin vs new england,320,new england vs austin,260,austin vs new england,320,580
austria-vs-france,https://tabiji.ai/compare/austria-vs-france/,austria vs france,320,france vs austria,260,austria vs france,320,580
bahamas-vs-canada,https://tabiji.ai/compare/bahamas-vs-canada/,bahamas vs canada,320,canada vs bahamas,260,bahamas vs canada,320,580
dominican-republic-vs-jamaica,https://tabiji.ai/compare/dominican-republic-vs-jamaica/,dominican republic vs jamaica,260,jamaica vs dominican republic,320,jamaica vs dominican republic,320,580
jordan-vs-uzbekistan,https://tabiji.ai/compare/jordan-vs-uzbekistan/,jordan vs uzbekistan,260,uzbekistan vs jordan,320,uzbekistan vs jordan,320,580
malaysia-vs-nepal,https://tabiji.ai/compare/malaysia-vs-nepal/,malaysia vs nepal,320,nepal vs malaysia,260,malaysia vs nepal,320,580
canada-vs-puerto-rico,https://tabiji.ai/compare/canada-vs-puerto-rico/,canada vs puerto rico,320,puerto rico vs canada,260,canada vs puerto rico,320,580
slovakia-vs-sweden,https://tabiji.ai/compare/slovakia-vs-sweden/,slovakia vs sweden,260,sweden vs slovakia,320,sweden vs slovakia,320,580
china-vs-vietnam,https://tabiji.ai/compare/china-vs-vietnam/,china vs vietnam,260,vietnam vs china,320,vietnam vs china,320,580
bulgaria-vs-cyprus,https://tabiji.ai/compare/bulgaria-vs-cyprus/,bulgaria vs cyprus,480,cyprus vs bulgaria,90,bulgaria vs cyprus,480,570
frankfurt-vs-lyon,https://tabiji.ai/compare/frankfurt-vs-lyon/,frankfurt vs lyon,90,lyon vs frankfurt,480,lyon vs frankfurt,480,570
lyon-vs-monaco,https://tabiji.ai/compare/lyon-vs-monaco/,lyon vs monaco,90,monaco vs lyon,480,monaco vs lyon,480,570
bahrain-vs-qatar,https://tabiji.ai/compare/bahrain-vs-qatar/,bahrain vs qatar,170,qatar vs bahrain,390,qatar vs bahrain,390,560
croatia-vs-mexico,https://tabiji.ai/compare/croatia-vs-mexico/,croatia vs mexico,170,mexico vs croatia,390,mexico vs croatia,390,560
belfast-vs-dublin,https://tabiji.ai/compare/belfast-vs-dublin/,belfast vs dublin,390,dublin vs belfast,170,belfast vs dublin,390,560
germany-vs-lithuania,https://tabiji.ai/compare/germany-vs-lithuania/,germany vs lithuania,170,lithuania vs germany,390,lithuania vs germany,390,560
croatia-vs-ghana,https://tabiji.ai/compare/croatia-vs-ghana/,croatia vs ghana,480,ghana vs croatia,70,croatia vs ghana,480,550
new-zealand-vs-philippines,https://tabiji.ai/compare/new-zealand-vs-philippines/,new zealand vs philippines,70,philippines vs new zealand,480,philippines vs new zealand,480,550
south-korea-vs-united-states,https://tabiji.ai/compare/south-korea-vs-united-states/,south korea vs united states,70,united states vs south korea,480,united states vs south korea,480,550
spain-vs-united-states,https://tabiji.ai/compare/spain-vs-united-states/,spain vs united states,480,united states vs spain,70,spain vs united states,480,550
albania-vs-spain,https://tabiji.ai/compare/albania-vs-spain/,albania vs spain,390,spain vs albania,140,albania vs spain,390,530
ecuador-vs-united-states,https://tabiji.ai/compare/ecuador-vs-united-states/,ecuador vs united states,390,united states vs ecuador,140,ecuador vs united states,390,530
cuba-vs-honduras,https://tabiji.ai/compare/cuba-vs-honduras/,cuba vs honduras,140,honduras vs cuba,390,honduras vs cuba,390,530
mexico-vs-nicaragua,https://tabiji.ai/compare/mexico-vs-nicaragua/,mexico vs nicaragua,390,nicaragua vs mexico,140,mexico vs nicaragua,390,530
dubai-vs-monaco,https://tabiji.ai/compare/dubai-vs-monaco/,dubai vs monaco,210,monaco vs dubai,320,monaco vs dubai,320,530
norway-vs-spain,https://tabiji.ai/compare/norway-vs-spain/,norway vs spain,210,spain vs norway,320,spain vs norway,320,530
mexico-vs-new-zealand,https://tabiji.ai/compare/mexico-vs-new-zealand/,mexico vs new zealand,480,new zealand vs mexico,40,mexico vs new zealand,480,520
aruba-vs-st-lucia,https://tabiji.ai/compare/aruba-vs-st-lucia/,aruba vs st lucia,260,st lucia vs aruba,260,aruba vs st lucia,260,520
denmark-vs-finland,https://tabiji.ai/compare/denmark-vs-finland/,denmark vs finland,260,finland vs denmark,260,denmark vs finland,260,520
hanoi-vs-ho-chi-minh-city,https://tabiji.ai/compare/hanoi-vs-ho-chi-minh-city/,hanoi vs ho chi minh city,260,ho chi minh city vs hanoi,260,hanoi vs ho chi minh city,260,520
st-lucia-vs-turks-and-caicos,https://tabiji.ai/compare/st-lucia-vs-turks-and-caicos/,st lucia vs turks and caicos,260,turks and caicos vs st lucia,260,st lucia vs turks and caicos,260,520
czech-republic-vs-serbia,https://tabiji.ai/compare/czech-republic-vs-serbia/,czech republic vs serbia,30,serbia vs czech republic,480,serbia vs czech republic,480,510
dominican-republic-vs-usa,https://tabiji.ai/compare/dominican-republic-vs-usa/,dominican republic vs usa,30,usa vs dominican republic,480,usa vs dominican republic,480,510
senegal-vs-tanzania,https://tabiji.ai/compare/senegal-vs-tanzania/,senegal vs tanzania,30,tanzania vs senegal,480,tanzania vs senegal,480,510
turkey-vs-united-states,https://tabiji.ai/compare/turkey-vs-united-states/,turkey vs united states,30,united states vs turkey,480,united states vs turkey,480,510
cabo-san-lucas-vs-cabo,https://tabiji.ai/compare/cabo-san-lucas-vs-cabo/,cabo san lucas vs cabo,20,cabo vs cabo san lucas,480,cabo vs cabo san lucas,480,500
norway-vs-senegal,https://tabiji.ai/compare/norway-vs-senegal/,norway vs senegal,480,senegal vs norway,20,norway vs senegal,480,500
myanmar-vs-vietnam,https://tabiji.ai/compare/myanmar-vs-vietnam/,myanmar vs vietnam,20,vietnam vs myanmar,480,vietnam vs myanmar,480,500
colombia-vs-france,https://tabiji.ai/compare/colombia-vs-france/,colombia vs france,390,france vs colombia,110,colombia vs france,390,500
japan-vs-united-states,https://tabiji.ai/compare/japan-vs-united-states/,japan vs united states,390,united states vs japan,110,japan vs united states,390,500
honolulu-vs-oahu,https://tabiji.ai/compare/honolulu-vs-oahu/,honolulu vs oahu,110,oahu vs honolulu,390,oahu vs honolulu,390,500
portugal-vs-sweden,https://tabiji.ai/compare/portugal-vs-sweden/,portugal vs sweden,390,sweden vs portugal,110,portugal vs sweden,390,500
cape-town-vs-johannesburg,https://tabiji.ai/compare/cape-town-vs-johannesburg/,cape town vs johannesburg,170,johannesburg vs cape town,320,johannesburg vs cape town,320,490
czech-republic-vs-portugal,https://tabiji.ai/compare/czech-republic-vs-portugal/,czech republic vs portugal,170,portugal vs czech republic,320,portugal vs czech republic,320,490
germany-vs-serbia,https://tabiji.ai/compare/germany-vs-serbia/,germany vs serbia,320,serbia vs germany,170,germany vs serbia,320,490
italy-vs-scotland,https://tabiji.ai/compare/italy-vs-scotland/,italy vs scotland,170,scotland vs italy,320,scotland vs italy,320,490
madagascar-vs-tanzania,https://tabiji.ai/compare/madagascar-vs-tanzania/,madagascar vs tanzania,170,tanzania vs madagascar,320,tanzania vs madagascar,320,490
belgium-vs-germany,https://tabiji.ai/compare/belgium-vs-germany/,belgium vs germany,390,germany vs belgium,90,belgium vs germany,390,480
denmark-vs-norway,https://tabiji.ai/compare/denmark-vs-norway/,denmark vs norway,390,norway vs denmark,90,denmark vs norway,390,480
morocco-vs-south-africa,https://tabiji.ai/compare/morocco-vs-south-africa/,morocco vs south africa,390,south africa vs morocco,90,morocco vs south africa,390,480
morocco-vs-scotland,https://tabiji.ai/compare/morocco-vs-scotland/,morocco vs scotland,90,scotland vs morocco,390,scotland vs morocco,390,480
italy-vs-sicily,https://tabiji.ai/compare/italy-vs-sicily/,italy vs sicily,90,sicily vs italy,390,sicily vs italy,390,480
india-vs-thailand,https://tabiji.ai/compare/india-vs-thailand/,india vs thailand,90,thailand vs india,390,thailand vs india,390,480
armenia-vs-turkey,https://tabiji.ai/compare/armenia-vs-turkey/,armenia vs turkey,260,turkey vs armenia,210,armenia vs turkey,260,470
cancun-vs-los-cabos,https://tabiji.ai/compare/cancun-vs-los-cabos/,cancun vs los cabos,210,los cabos vs cancun,260,los cabos vs cancun,260,470
dubai-vs-uae,https://tabiji.ai/compare/dubai-vs-uae/,dubai vs uae,210,uae vs dubai,260,uae vs dubai,260,470
iceland-vs-portugal,https://tabiji.ai/compare/iceland-vs-portugal/,iceland vs portugal,210,portugal vs iceland,260,portugal vs iceland,260,470
india-vs-indonesia,https://tabiji.ai/compare/india-vs-indonesia/,india vs indonesia,210,indonesia vs india,260,indonesia vs india,260,470
germany-vs-ireland,https://tabiji.ai/compare/germany-vs-ireland/,germany vs ireland,260,ireland vs germany,210,germany vs ireland,260,470
marseille-vs-paris,https://tabiji.ai/compare/marseille-vs-paris/,marseille vs paris,210,paris vs marseille,260,paris vs marseille,260,470
united-states-vs-vietnam,https://tabiji.ai/compare/united-states-vs-vietnam/,united states vs vietnam,260,vietnam vs united states,210,united states vs vietnam,260,470
lucerne-vs-zurich,https://tabiji.ai/compare/lucerne-vs-zurich/,lucerne vs zurich,260,zurich vs lucerne,210,lucerne vs zurich,260,470
australia-vs-france,https://tabiji.ai/compare/australia-vs-france/,australia vs france,70,france vs australia,390,france vs australia,390,460
australia-vs-panama,https://tabiji.ai/compare/australia-vs-panama/,australia vs panama,390,panama vs australia,70,australia vs panama,390,460
costa-rica-vs-spain,https://tabiji.ai/compare/costa-rica-vs-spain/,costa rica vs spain,140,spain vs costa rica,320,spain vs costa rica,320,460
denmark-vs-serbia,https://tabiji.ai/compare/denmark-vs-serbia/,denmark vs serbia,320,serbia vs denmark,140,denmark vs serbia,320,460
colombia-vs-honduras,https://tabiji.ai/compare/colombia-vs-honduras/,colombia vs honduras,320,honduras vs colombia,140,colombia vs honduras,320,460
france-vs-uruguay,https://tabiji.ai/compare/france-vs-uruguay/,france vs uruguay,320,uruguay vs france,140,france vs uruguay,320,460
