slug,url,keyword_1,vol_1,keyword_2,vol_2,best_keyword,best_vol,total_vol
toronto-vs-new-york,https://tabiji.ai/compare/toronto-vs-new-york/,toronto vs new york,1300,new york vs toronto,720,toronto vs new york,1300,2020
bolivia-vs-south-korea,https://tabiji.ai/compare/bolivia-vs-south-korea/,bolivia vs south korea,110,south korea vs bolivia,1900,south korea vs bolivia,1900,2010
bologna-vs-parma,https://tabiji.ai/compare/bologna-vs-parma/,bologna vs parma,110,parma vs bologna,1900,parma vs bologna,1900,2010
finland-vs-greece,https://tabiji.ai/compare/finland-vs-greece/,finland vs greece,110,greece vs finland,1900,greece vs finland,1900,2010
cyprus-vs-romania,https://tabiji.ai/compare/cyprus-vs-romania/,cyprus vs romania,1000,romania vs cyprus,1000,cyprus vs romania,1000,2000
lyon-vs-strasbourg,https://tabiji.ai/compare/lyon-vs-strasbourg/,lyon vs strasbourg,1000,strasbourg vs lyon,1000,lyon vs strasbourg,1000,2000
oman-vs-united-states,https://tabiji.ai/compare/oman-vs-united-states/,oman vs united states,1000,united states vs oman,1000,oman vs united states,1000,2000
ireland-vs-new-zealand,https://tabiji.ai/compare/ireland-vs-new-zealand/,ireland vs new zealand,1600,new zealand vs ireland,390,ireland vs new zealand,1600,1990
portugal-vs-uruguay,https://tabiji.ai/compare/portugal-vs-uruguay/,portugal vs uruguay,1600,uruguay vs portugal,390,portugal vs uruguay,1600,1990
portugal-vs-uzbekistan,https://tabiji.ai/compare/portugal-vs-uzbekistan/,portugal vs uzbekistan,1900,uzbekistan vs portugal,90,portugal vs uzbekistan,1900,1990
costa-rica-vs-united-states,https://tabiji.ai/compare/costa-rica-vs-united-states/,costa rica vs united states,50,united states vs costa rica,1900,united states vs costa rica,1900,1950
japan-vs-netherlands,https://tabiji.ai/compare/japan-vs-netherlands/,japan vs netherlands,50,netherlands vs japan,1900,netherlands vs japan,1900,1950
kenya-vs-senegal,https://tabiji.ai/compare/kenya-vs-senegal/,kenya vs senegal,1600,senegal vs kenya,320,kenya vs senegal,1600,1920
lyon-vs-paris,https://tabiji.ai/compare/lyon-vs-paris/,lyon vs paris,1600,paris vs lyon,320,lyon vs paris,1600,1920
new-zealand-vs-poland,https://tabiji.ai/compare/new-zealand-vs-poland/,new zealand vs poland,20,poland vs new zealand,1900,poland vs new zealand,1900,1920
belgium-vs-england,https://tabiji.ai/compare/belgium-vs-england/,belgium vs england,590,england vs belgium,1300,england vs belgium,1300,1890
bulgaria-vs-turkey,https://tabiji.ai/compare/bulgaria-vs-turkey/,bulgaria vs turkey,590,turkey vs bulgaria,1300,turkey vs bulgaria,1300,1890
estonia-vs-serbia,https://tabiji.ai/compare/estonia-vs-serbia/,estonia vs serbia,1300,serbia vs estonia,590,estonia vs serbia,1300,1890
germany-vs-usa,https://tabiji.ai/compare/germany-vs-usa/,germany vs usa,590,usa vs germany,1300,usa vs germany,1300,1890
nepal-vs-united-states,https://tabiji.ai/compare/nepal-vs-united-states/,nepal vs united states,1300,united states vs nepal,590,nepal vs united states,1300,1890
savannah-vs-charleston,https://tabiji.ai/compare/savannah-vs-charleston/,savannah vs charleston,590,charleston vs savannah,1300,charleston vs savannah,1300,1890
amalfi-coast-vs-cinque-terre,https://tabiji.ai/compare/amalfi-coast-vs-cinque-terre/,amalfi coast vs cinque terre,880,cinque terre vs amalfi coast,1000,cinque terre vs amalfi coast,1000,1880
argentina-vs-australia,https://tabiji.ai/compare/argentina-vs-australia/,argentina vs australia,1000,australia vs argentina,880,argentina vs australia,1000,1880
argentina-vs-guatemala,https://tabiji.ai/compare/argentina-vs-guatemala/,argentina vs guatemala,880,guatemala vs argentina,1000,guatemala vs argentina,1000,1880
bahrain-vs-oman,https://tabiji.ai/compare/bahrain-vs-oman/,bahrain vs oman,880,oman vs bahrain,1000,oman vs bahrain,1000,1880
brazil-vs-portugal,https://tabiji.ai/compare/brazil-vs-portugal/,brazil vs portugal,880,portugal vs brazil,1000,portugal vs brazil,1000,1880
bulgaria-vs-greece,https://tabiji.ai/compare/bulgaria-vs-greece/,bulgaria vs greece,1000,greece vs bulgaria,880,bulgaria vs greece,1000,1880
edinburgh-vs-glasgow,https://tabiji.ai/compare/edinburgh-vs-glasgow/,edinburgh vs glasgow,880,glasgow vs edinburgh,1000,glasgow vs edinburgh,1000,1880
hong-kong-vs-south-korea,https://tabiji.ai/compare/hong-kong-vs-south-korea/,hong kong vs south korea,1000,south korea vs hong kong,880,hong kong vs south korea,1000,1880
lithuania-vs-malta,https://tabiji.ai/compare/lithuania-vs-malta/,lithuania vs malta,1000,malta vs lithuania,880,lithuania vs malta,1000,1880
luxembourg-vs-sweden,https://tabiji.ai/compare/luxembourg-vs-sweden/,luxembourg vs sweden,1000,sweden vs luxembourg,880,luxembourg vs sweden,1000,1880
new-caledonia-vs-new-zealand,https://tabiji.ai/compare/new-caledonia-vs-new-zealand/,new caledonia vs new zealand,880,new zealand vs new caledonia,1000,new zealand vs new caledonia,1000,1880
qatar-vs-uae,https://tabiji.ai/compare/qatar-vs-uae/,qatar vs uae,880,uae vs qatar,1000,uae vs qatar,1000,1880
yosemite-vs-yellowstone,https://tabiji.ai/compare/yosemite-vs-yellowstone/,yosemite vs yellowstone,1000,yellowstone vs yosemite,880,yosemite vs yellowstone,1000,1880
greece-vs-italy,https://tabiji.ai/compare/greece-vs-italy/,greece vs italy,1600,italy vs greece,260,greece vs italy,1600,1860
hungary-vs-sweden,https://tabiji.ai/compare/hungary-vs-sweden/,hungary vs sweden,1600,sweden vs hungary,260,hungary vs sweden,1600,1860
nepal-vs-usa,https://tabiji.ai/compare/nepal-vs-usa/,nepal vs usa,1600,usa vs nepal,260,nepal vs usa,1600,1860
oman-vs-morocco,https://tabiji.ai/compare/oman-vs-morocco/,oman vs morocco,1600,morocco vs oman,260,oman vs morocco,1600,1860
cabo-san-lucas-vs-cancun,https://tabiji.ai/compare/cabo-san-lucas-vs-cancun/,cabo san lucas vs cancun,1300,cancun vs cabo san lucas,480,cabo san lucas vs cancun,1300,1780
morocco-vs-spain,https://tabiji.ai/compare/morocco-vs-spain/,morocco vs spain,1300,spain vs morocco,480,morocco vs spain,1300,1780
belgium-vs-egypt,https://tabiji.ai/compare/belgium-vs-egypt/,belgium vs egypt,1600,egypt vs belgium,170,belgium vs egypt,1600,1770
nepal-vs-samoa,https://tabiji.ai/compare/nepal-vs-samoa/,nepal vs samoa,1600,samoa vs nepal,170,nepal vs samoa,1600,1770
chicago-vs-miami,https://tabiji.ai/compare/chicago-vs-miami/,chicago vs miami,880,miami vs chicago,880,chicago vs miami,880,1760
naxos-vs-paros,https://tabiji.ai/compare/naxos-vs-paros/,naxos vs paros,880,paros vs naxos,880,naxos vs paros,880,1760
poland-vs-slovenia,https://tabiji.ai/compare/poland-vs-slovenia/,poland vs slovenia,140,slovenia vs poland,1600,slovenia vs poland,1600,1740
portugal-vs-serbia,https://tabiji.ai/compare/portugal-vs-serbia/,portugal vs serbia,1600,serbia vs portugal,140,portugal vs serbia,1600,1740
bolivia-vs-ecuador,https://tabiji.ai/compare/bolivia-vs-ecuador/,bolivia vs ecuador,720,ecuador vs bolivia,1000,ecuador vs bolivia,1000,1720
germany-vs-austria,https://tabiji.ai/compare/germany-vs-austria/,germany vs austria,720,austria vs germany,1000,austria vs germany,1000,1720
iceland-vs-switzerland,https://tabiji.ai/compare/iceland-vs-switzerland/,iceland vs switzerland,720,switzerland vs iceland,1000,switzerland vs iceland,1000,1720
san-francisco-vs-los-angeles,https://tabiji.ai/compare/san-francisco-vs-los-angeles/,san francisco vs los angeles,1000,los angeles vs san francisco,720,san francisco vs los angeles,1000,1720
argentina-vs-germany,https://tabiji.ai/compare/argentina-vs-germany/,argentina vs germany,390,germany vs argentina,1300,germany vs argentina,1300,1690
bolivia-vs-jordan,https://tabiji.ai/compare/bolivia-vs-jordan/,bolivia vs jordan,390,jordan vs bolivia,1300,jordan vs bolivia,1300,1690
israel-vs-slovenia,https://tabiji.ai/compare/israel-vs-slovenia/,israel vs slovenia,1300,slovenia vs israel,390,israel vs slovenia,1300,1690
qatar-vs-switzerland,https://tabiji.ai/compare/qatar-vs-switzerland/,qatar vs switzerland,1600,switzerland vs qatar,30,qatar vs switzerland,1600,1630
ecuador-vs-uruguay,https://tabiji.ai/compare/ecuador-vs-uruguay/,ecuador vs uruguay,1300,uruguay vs ecuador,320,ecuador vs uruguay,1300,1620
egypt-vs-uzbekistan,https://tabiji.ai/compare/egypt-vs-uzbekistan/,egypt vs uzbekistan,320,uzbekistan vs egypt,1300,uzbekistan vs egypt,1300,1620
ireland-vs-south-africa,https://tabiji.ai/compare/ireland-vs-south-africa/,ireland vs south africa,1300,south africa vs ireland,320,ireland vs south africa,1300,1620
miami-vs-porto,https://tabiji.ai/compare/miami-vs-porto/,miami vs porto,1300,porto vs miami,320,miami vs porto,1300,1620
montreal-vs-nashville,https://tabiji.ai/compare/montreal-vs-nashville/,montreal vs nashville,320,nashville vs montreal,1300,nashville vs montreal,1300,1620
bora-bora-vs-maldives,https://tabiji.ai/compare/bora-bora-vs-maldives/,bora bora vs maldives,880,maldives vs bora bora,720,bora bora vs maldives,880,1600
cabo-san-lucas-vs-los-cabos,https://tabiji.ai/compare/cabo-san-lucas-vs-los-cabos/,cabo san lucas vs los cabos,880,los cabos vs cabo san lucas,720,cabo san lucas vs los cabos,880,1600
cabo-vs-puerto-vallarta,https://tabiji.ai/compare/cabo-vs-puerto-vallarta/,cabo vs puerto vallarta,720,puerto vallarta vs cabo,880,puerto vallarta vs cabo,880,1600
japan-vs-germany,https://tabiji.ai/compare/japan-vs-germany/,japan vs germany,720,germany vs japan,880,germany vs japan,880,1600
japan-vs-korea,https://tabiji.ai/compare/japan-vs-korea/,japan vs korea,880,korea vs japan,720,japan vs korea,880,1600
latvia-vs-lithuania,https://tabiji.ai/compare/latvia-vs-lithuania/,latvia vs lithuania,880,lithuania vs latvia,720,latvia vs lithuania,880,1600
norway-vs-sweden,https://tabiji.ai/compare/norway-vs-sweden/,norway vs sweden,880,sweden vs norway,720,norway vs sweden,880,1600
tokyo-vs-kyoto,https://tabiji.ai/compare/tokyo-vs-kyoto/,tokyo vs kyoto,720,kyoto vs tokyo,880,kyoto vs tokyo,880,1600
australia-vs-china,https://tabiji.ai/compare/australia-vs-china/,australia vs china,590,china vs australia,1000,china vs australia,1000,1590
boston-vs-philadelphia,https://tabiji.ai/compare/boston-vs-philadelphia/,boston vs philadelphia,1000,philadelphia vs boston,590,boston vs philadelphia,1000,1590
denmark-vs-netherlands,https://tabiji.ai/compare/denmark-vs-netherlands/,denmark vs netherlands,1000,netherlands vs denmark,590,denmark vs netherlands,1000,1590
samoa-vs-tonga,https://tabiji.ai/compare/samoa-vs-tonga/,samoa vs tonga,590,tonga vs samoa,1000,tonga vs samoa,1000,1590
chile-vs-colombia,https://tabiji.ai/compare/chile-vs-colombia/,chile vs colombia,260,colombia vs chile,1300,colombia vs chile,1300,1560
colombia-vs-panama,https://tabiji.ai/compare/colombia-vs-panama/,colombia vs panama,1300,panama vs colombia,260,colombia vs panama,1300,1560
croatia-vs-czech-republic,https://tabiji.ai/compare/croatia-vs-czech-republic/,croatia vs czech republic,1300,czech republic vs croatia,210,croatia vs czech republic,1300,1510
portugal-vs-slovenia,https://tabiji.ai/compare/portugal-vs-slovenia/,portugal vs slovenia,1300,slovenia vs portugal,210,portugal vs slovenia,1300,1510
qatar-vs-uzbekistan,https://tabiji.ai/compare/qatar-vs-uzbekistan/,qatar vs uzbekistan,210,uzbekistan vs qatar,1300,uzbekistan vs qatar,1300,1510
canada-vs-curacao,https://tabiji.ai/compare/canada-vs-curacao/,canada vs curacao,1000,curacao vs canada,480,canada vs curacao,1000,1480
cancun-vs-tulum,https://tabiji.ai/compare/cancun-vs-tulum/,cancun vs tulum,480,tulum vs cancun,1000,tulum vs cancun,1000,1480
mexico-vs-poland,https://tabiji.ai/compare/mexico-vs-poland/,mexico vs poland,1000,poland vs mexico,480,mexico vs poland,1000,1480
morocco-vs-usa,https://tabiji.ai/compare/morocco-vs-usa/,morocco vs usa,480,usa vs morocco,1000,usa vs morocco,1000,1480
tokyo-vs-osaka,https://tabiji.ai/compare/tokyo-vs-osaka/,tokyo vs osaka,480,osaka vs tokyo,1000,osaka vs tokyo,1000,1480
canada-vs-namibia,https://tabiji.ai/compare/canada-vs-namibia/,canada vs namibia,880,namibia vs canada,590,canada vs namibia,880,1470
england-vs-ghana,https://tabiji.ai/compare/england-vs-ghana/,england vs ghana,880,ghana vs england,590,england vs ghana,880,1470
haiti-vs-dominican-republic,https://tabiji.ai/compare/haiti-vs-dominican-republic/,haiti vs dominican republic,880,dominican republic vs haiti,590,haiti vs dominican republic,880,1470
san-diego-vs-san-francisco,https://tabiji.ai/compare/san-diego-vs-san-francisco/,san diego vs san francisco,880,san francisco vs san diego,590,san diego vs san francisco,880,1470
spain-vs-sweden,https://tabiji.ai/compare/spain-vs-sweden/,spain vs sweden,880,sweden vs spain,590,spain vs sweden,880,1470
albania-vs-jordan,https://tabiji.ai/compare/albania-vs-jordan/,albania vs jordan,1300,jordan vs albania,140,albania vs jordan,1300,1440
argentina-vs-south-africa,https://tabiji.ai/compare/argentina-vs-south-africa/,argentina vs south africa,720,south africa vs argentina,720,argentina vs south africa,720,1440
barcelona-vs-granada,https://tabiji.ai/compare/barcelona-vs-granada/,barcelona vs granada,720,granada vs barcelona,720,barcelona vs granada,720,1440
colombia-vs-spain,https://tabiji.ai/compare/colombia-vs-spain/,colombia vs spain,720,spain vs colombia,720,colombia vs spain,720,1440
croatia-vs-spain,https://tabiji.ai/compare/croatia-vs-spain/,croatia vs spain,720,spain vs croatia,720,croatia vs spain,720,1440
mallorca-vs-menorca,https://tabiji.ai/compare/mallorca-vs-menorca/,mallorca vs menorca,720,menorca vs mallorca,720,mallorca vs menorca,720,1440
vietnam-vs-malaysia,https://tabiji.ai/compare/vietnam-vs-malaysia/,vietnam vs malaysia,720,malaysia vs vietnam,720,vietnam vs malaysia,720,1440
ghana-vs-portugal,https://tabiji.ai/compare/ghana-vs-portugal/,ghana vs portugal,110,portugal vs ghana,1300,portugal vs ghana,1300,1410
cancun-vs-puerto-vallarta,https://tabiji.ai/compare/cancun-vs-puerto-vallarta/,cancun vs puerto vallarta,390,puerto vallarta vs cancun,1000,puerto vallarta vs cancun,1000,1390
china-vs-hong-kong,https://tabiji.ai/compare/china-vs-hong-kong/,china vs hong kong,390,hong kong vs china,1000,hong kong vs china,1000,1390
england-vs-switzerland,https://tabiji.ai/compare/england-vs-switzerland/,england vs switzerland,1300,switzerland vs england,90,england vs switzerland,1300,1390
germany-vs-montenegro,https://tabiji.ai/compare/germany-vs-montenegro/,germany vs montenegro,90,montenegro vs germany,1300,montenegro vs germany,1300,1390
iceland-vs-slovenia,https://tabiji.ai/compare/iceland-vs-slovenia/,iceland vs slovenia,1300,slovenia vs iceland,90,iceland vs slovenia,1300,1390
madrid-vs-marseille,https://tabiji.ai/compare/madrid-vs-marseille/,madrid vs marseille,1300,marseille vs madrid,70,madrid vs marseille,1300,1370
guatemala-vs-united-states,https://tabiji.ai/compare/guatemala-vs-united-states/,guatemala vs united states,480,united states vs guatemala,880,united states vs guatemala,880,1360
netherlands-vs-portugal,https://tabiji.ai/compare/netherlands-vs-portugal/,netherlands vs portugal,480,portugal vs netherlands,880,portugal vs netherlands,880,1360
portland-vs-denver,https://tabiji.ai/compare/portland-vs-denver/,portland vs denver,480,denver vs portland,880,denver vs portland,880,1360
bolivia-vs-japan,https://tabiji.ai/compare/bolivia-vs-japan/,bolivia vs japan,50,japan vs bolivia,1300,japan vs bolivia,1300,1350
colorado-vs-san-francisco,https://tabiji.ai/compare/colorado-vs-san-francisco/,colorado vs san francisco,1300,san francisco vs colorado,50,colorado vs san francisco,1300,1350
madrid-vs-salzburg,https://tabiji.ai/compare/madrid-vs-salzburg/,madrid vs salzburg,1300,salzburg vs madrid,50,madrid vs salzburg,1300,1350
south-africa-vs-south-korea,https://tabiji.ai/compare/south-africa-vs-south-korea/,south africa vs south korea,1300,south korea vs south africa,30,south africa vs south korea,1300,1330
sweden-vs-turkey,https://tabiji.ai/compare/sweden-vs-turkey/,sweden vs turkey,30,turkey vs sweden,1300,turkey vs sweden,1300,1330
brazil-vs-england,https://tabiji.ai/compare/brazil-vs-england/,brazil vs england,320,england vs brazil,1000,england vs brazil,1000,1320
england-vs-germany,https://tabiji.ai/compare/england-vs-germany/,england vs germany,1000,germany vs england,320,england vs germany,1000,1320
finland-vs-iceland,https://tabiji.ai/compare/finland-vs-iceland/,finland vs iceland,320,iceland vs finland,1000,iceland vs finland,1000,1320
liverpool-vs-paris,https://tabiji.ai/compare/liverpool-vs-paris/,liverpool vs paris,320,paris vs liverpool,1000,paris vs liverpool,1000,1320
aruba-vs-curacao,https://tabiji.ai/compare/aruba-vs-curacao/,aruba vs curacao,590,curacao vs aruba,720,curacao vs aruba,720,1310
australia-vs-philippines,https://tabiji.ai/compare/australia-vs-philippines/,australia vs philippines,720,philippines vs australia,590,australia vs philippines,720,1310
cancun-vs-punta-cana,https://tabiji.ai/compare/cancun-vs-punta-cana/,cancun vs punta cana,590,punta cana vs cancun,720,punta cana vs cancun,720,1310
chile-vs-usa,https://tabiji.ai/compare/chile-vs-usa/,chile vs usa,720,usa vs chile,590,chile vs usa,720,1310
costa-rica-vs-panama,https://tabiji.ai/compare/costa-rica-vs-panama/,costa rica vs panama,590,panama vs costa rica,720,panama vs costa rica,720,1310
england-vs-scotland,https://tabiji.ai/compare/england-vs-scotland/,england vs scotland,590,scotland vs england,720,scotland vs england,720,1310
greece-vs-rome,https://tabiji.ai/compare/greece-vs-rome/,greece vs rome,590,rome vs greece,720,rome vs greece,720,1310
hawaii-vs-samoa,https://tabiji.ai/compare/hawaii-vs-samoa/,hawaii vs samoa,720,samoa vs hawaii,590,hawaii vs samoa,720,1310
melbourne-vs-sydney,https://tabiji.ai/compare/melbourne-vs-sydney/,melbourne vs sydney,720,sydney vs melbourne,590,melbourne vs sydney,720,1310
argentina-vs-italy,https://tabiji.ai/compare/argentina-vs-italy/,argentina vs italy,390,italy vs argentina,880,italy vs argentina,880,1270
belize-vs-panama,https://tabiji.ai/compare/belize-vs-panama/,belize vs panama,880,panama vs belize,390,belize vs panama,880,1270
greece-vs-ireland,https://tabiji.ai/compare/greece-vs-ireland/,greece vs ireland,390,ireland vs greece,880,ireland vs greece,880,1270
hong-kong-vs-japan,https://tabiji.ai/compare/hong-kong-vs-japan/,hong kong vs japan,390,japan vs hong kong,880,japan vs hong kong,880,1270
tampa-vs-miami,https://tabiji.ai/compare/tampa-vs-miami/,tampa vs miami,880,miami vs tampa,390,tampa vs miami,880,1270
finland-vs-switzerland,https://tabiji.ai/compare/finland-vs-switzerland/,finland vs switzerland,1000,switzerland vs finland,260,finland vs switzerland,1000,1260
kyrgyzstan-vs-uzbekistan,https://tabiji.ai/compare/kyrgyzstan-vs-uzbekistan/,kyrgyzstan vs uzbekistan,260,uzbekistan vs kyrgyzstan,1000,uzbekistan vs kyrgyzstan,1000,1260
maui-vs-big-island,https://tabiji.ai/compare/maui-vs-big-island/,maui vs big island,1000,big island vs maui,260,maui vs big island,1000,1260
georgia-vs-greece,https://tabiji.ai/compare/georgia-vs-greece/,georgia vs greece,1000,greece vs georgia,210,georgia vs greece,1000,1210
new-zealand-vs-united-states,https://tabiji.ai/compare/new-zealand-vs-united-states/,new zealand vs united states,210,united states vs new zealand,1000,united states vs new zealand,1000,1210
austin-vs-colorado,https://tabiji.ai/compare/austin-vs-colorado/,austin vs colorado,720,colorado vs austin,480,austin vs colorado,720,1200
australia-vs-south-korea,https://tabiji.ai/compare/australia-vs-south-korea/,australia vs south korea,480,south korea vs australia,720,south korea vs australia,720,1200
brazil-vs-peru,https://tabiji.ai/compare/brazil-vs-peru/,brazil vs peru,720,peru vs brazil,480,brazil vs peru,720,1200
costa-rica-vs-puerto-rico,https://tabiji.ai/compare/costa-rica-vs-puerto-rico/,costa rica vs puerto rico,720,puerto rico vs costa rica,480,costa rica vs puerto rico,720,1200
ghana-vs-south-africa,https://tabiji.ai/compare/ghana-vs-south-africa/,ghana vs south africa,480,south africa vs ghana,720,south africa vs ghana,720,1200
italy-vs-usa,https://tabiji.ai/compare/italy-vs-usa/,italy vs usa,320,usa vs italy,880,usa vs italy,880,1200
namibia-vs-south-africa,https://tabiji.ai/compare/namibia-vs-south-africa/,namibia vs south africa,480,south africa vs namibia,720,south africa vs namibia,720,1200
new-york-vs-london,https://tabiji.ai/compare/new-york-vs-london/,new york vs london,480,london vs new york,720,london vs new york,720,1200
ottawa-vs-toronto,https://tabiji.ai/compare/ottawa-vs-toronto/,ottawa vs toronto,480,toronto vs ottawa,720,toronto vs ottawa,720,1200
phuket-vs-krabi,https://tabiji.ai/compare/phuket-vs-krabi/,phuket vs krabi,480,krabi vs phuket,720,krabi vs phuket,720,1200
san-diego-vs-los-angeles,https://tabiji.ai/compare/san-diego-vs-los-angeles/,san diego vs los angeles,880,los angeles vs san diego,320,san diego vs los angeles,880,1200
aspen-vs-vail,https://tabiji.ai/compare/aspen-vs-vail/,aspen vs vail,590,vail vs aspen,590,aspen vs vail,590,1180
cabo-san-lucas-vs-puerto-vallarta,https://tabiji.ai/compare/cabo-san-lucas-vs-puerto-vallarta/,cabo san lucas vs puerto vallarta,590,puerto vallarta vs cabo san lucas,590,cabo san lucas vs puerto vallarta,590,1180
dallas-vs-austin,https://tabiji.ai/compare/dallas-vs-austin/,dallas vs austin,590,austin vs dallas,590,dallas vs austin,590,1180
san-francisco-vs-seattle,https://tabiji.ai/compare/san-francisco-vs-seattle/,san francisco vs seattle,590,seattle vs san francisco,590,san francisco vs seattle,590,1180
south-africa-vs-tanzania,https://tabiji.ai/compare/south-africa-vs-tanzania/,south africa vs tanzania,590,tanzania vs south africa,590,south africa vs tanzania,590,1180
spain-vs-usa,https://tabiji.ai/compare/spain-vs-usa/,spain vs usa,590,usa vs spain,590,spain vs usa,590,1180
ireland-vs-senegal,https://tabiji.ai/compare/ireland-vs-senegal/,ireland vs senegal,1000,senegal vs ireland,170,ireland vs senegal,1000,1170
belgium-vs-portugal,https://tabiji.ai/compare/belgium-vs-portugal/,belgium vs portugal,260,portugal vs belgium,880,portugal vs belgium,880,1140
ghana-vs-morocco,https://tabiji.ai/compare/ghana-vs-morocco/,ghana vs morocco,140,morocco vs ghana,1000,morocco vs ghana,1000,1140
nicaragua-vs-puerto-rico,https://tabiji.ai/compare/nicaragua-vs-puerto-rico/,nicaragua vs puerto rico,140,puerto rico vs nicaragua,1000,puerto rico vs nicaragua,1000,1140
cancun-vs-playa-del-carmen,https://tabiji.ai/compare/cancun-vs-playa-del-carmen/,cancun vs playa del carmen,390,playa del carmen vs cancun,720,playa del carmen vs cancun,720,1110
germany-vs-scotland,https://tabiji.ai/compare/germany-vs-scotland/,germany vs scotland,1000,scotland vs germany,110,germany vs scotland,1000,1110
honolulu-vs-maui,https://tabiji.ai/compare/honolulu-vs-maui/,honolulu vs maui,390,maui vs honolulu,720,maui vs honolulu,720,1110
peru-vs-mexico,https://tabiji.ai/compare/peru-vs-mexico/,peru vs mexico,720,mexico vs peru,390,peru vs mexico,720,1110
san-diego-vs-vancouver,https://tabiji.ai/compare/san-diego-vs-vancouver/,san diego vs vancouver,720,vancouver vs san diego,390,san diego vs vancouver,720,1110
tahiti-vs-bora-bora,https://tabiji.ai/compare/tahiti-vs-bora-bora/,tahiti vs bora bora,720,bora bora vs tahiti,390,tahiti vs bora bora,720,1110
aruba-vs-barbados,https://tabiji.ai/compare/aruba-vs-barbados/,aruba vs barbados,210,barbados vs aruba,880,barbados vs aruba,880,1090
portugal-vs-turkey,https://tabiji.ai/compare/portugal-vs-turkey/,portugal vs turkey,210,turkey vs portugal,880,turkey vs portugal,880,1090
uae-vs-uzbekistan,https://tabiji.ai/compare/uae-vs-uzbekistan/,uae vs uzbekistan,880,uzbekistan vs uae,210,uae vs uzbekistan,880,1090
armenia-vs-azerbaijan,https://tabiji.ai/compare/armenia-vs-azerbaijan/,armenia vs azerbaijan,590,azerbaijan vs armenia,480,armenia vs azerbaijan,590,1070
azores-vs-madeira,https://tabiji.ai/compare/azores-vs-madeira/,azores vs madeira,480,madeira vs azores,590,madeira vs azores,590,1070
bahamas-vs-costa-rica,https://tabiji.ai/compare/bahamas-vs-costa-rica/,bahamas vs costa rica,480,costa rica vs bahamas,590,costa rica vs bahamas,590,1070
belgium-vs-italy,https://tabiji.ai/compare/belgium-vs-italy/,belgium vs italy,590,italy vs belgium,480,belgium vs italy,590,1070
bordeaux-vs-burgundy,https://tabiji.ai/compare/bordeaux-vs-burgundy/,bordeaux vs burgundy,590,burgundy vs bordeaux,480,bordeaux vs burgundy,590,1070
charlotte-vs-raleigh,https://tabiji.ai/compare/charlotte-vs-raleigh/,charlotte vs raleigh,590,raleigh vs charlotte,480,charlotte vs raleigh,590,1070
england-vs-panama,https://tabiji.ai/compare/england-vs-panama/,england vs panama,70,panama vs england,1000,panama vs england,1000,1070
france-vs-guatemala,https://tabiji.ai/compare/france-vs-guatemala/,france vs guatemala,590,guatemala vs france,480,france vs guatemala,590,1070
france-vs-usa,https://tabiji.ai/compare/france-vs-usa/,france vs usa,480,usa vs france,590,usa vs france,590,1070
lithuania-vs-sweden,https://tabiji.ai/compare/lithuania-vs-sweden/,lithuania vs sweden,1000,sweden vs lithuania,70,lithuania vs sweden,1000,1070
memphis-vs-nashville,https://tabiji.ai/compare/memphis-vs-nashville/,memphis vs nashville,590,nashville vs memphis,480,memphis vs nashville,590,1070
thailand-vs-singapore,https://tabiji.ai/compare/thailand-vs-singapore/,thailand vs singapore,590,singapore vs thailand,480,thailand vs singapore,590,1070
zurich-vs-geneva,https://tabiji.ai/compare/zurich-vs-geneva/,zurich vs geneva,590,geneva vs zurich,480,zurich vs geneva,590,1070
indonesia-vs-lebanon,https://tabiji.ai/compare/indonesia-vs-lebanon/,indonesia vs lebanon,1000,lebanon vs indonesia,50,indonesia vs lebanon,1000,1050
philippines-vs-indonesia,https://tabiji.ai/compare/philippines-vs-indonesia/,philippines vs indonesia,170,indonesia vs philippines,880,indonesia vs philippines,880,1050
sweden-vs-united-states,https://tabiji.ai/compare/sweden-vs-united-states/,sweden vs united states,880,united states vs sweden,170,sweden vs united states,880,1050
bangkok-vs-phuket,https://tabiji.ai/compare/bangkok-vs-phuket/,bangkok vs phuket,720,phuket vs bangkok,320,bangkok vs phuket,720,1040
bermuda-vs-bahamas,https://tabiji.ai/compare/bermuda-vs-bahamas/,bermuda vs bahamas,720,bahamas vs bermuda,320,bermuda vs bahamas,720,1040
colorado-vs-vancouver,https://tabiji.ai/compare/colorado-vs-vancouver/,colorado vs vancouver,720,vancouver vs colorado,320,colorado vs vancouver,720,1040
france-vs-mexico,https://tabiji.ai/compare/france-vs-mexico/,france vs mexico,320,mexico vs france,720,mexico vs france,720,1040
greece-vs-slovakia,https://tabiji.ai/compare/greece-vs-slovakia/,greece vs slovakia,1000,slovakia vs greece,40,greece vs slovakia,1000,1040
india-vs-ireland,https://tabiji.ai/compare/india-vs-ireland/,india vs ireland,320,ireland vs india,720,ireland vs india,720,1040
denmark-vs-lithuania,https://tabiji.ai/compare/denmark-vs-lithuania/,denmark vs lithuania,1000,lithuania vs denmark,30,denmark vs lithuania,1000,1030
canada-vs-toronto,https://tabiji.ai/compare/canada-vs-toronto/,canada vs toronto,1000,toronto vs canada,20,canada vs toronto,1000,1020
morocco-vs-uae,https://tabiji.ai/compare/morocco-vs-uae/,morocco vs uae,880,uae vs morocco,140,morocco vs uae,880,1020
